index,uri,danceability,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,mood_string
687,spotify:track:7yfGRLpyVn2qiyU9FR86Ww,0.453,0.585,0.208,0,11,0.119,-11.917,1,0.22,169.326,4,0.218,2,sad
688,spotify:track:27kcZEJvhkb1rzZS9gCpdA,0.59,0.618,0.443,0,0,0.11,-5.662,1,0.0722,149.447,4,0.342,2,sad
689,spotify:track:58GufL5ouunj41e6QV65bw,0.535,0.822,0.306,0,8,0.0976,-6.486,1,0.0298,99.562,4,0.386,2,sad
690,spotify:track:4bpyaPa1xruVgE2GtsYbIW,0.333,0.557,0.538,0,4,0.0977,-8.653,1,0.0325,149.377,4,0.63,2,sad
691,spotify:track:45bE4HXI0AwGZXfZtMp8JR,0.667,0.785,0.373,0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,2,sad
692,spotify:track:78vv48Ic6syaE6kWqDGY47,0.647,0.854,0.176,0,0,0.199,-9.501,1,0.0751,122.795,4,0.441,2,sad
693,spotify:track:32RwADYaEBNw9QeXP4Tz1g,0.519,0.891,0.241,0,8,0.323,-13.076,1,0.119,99.947,4,0.208,2,sad
694,spotify:track:7HVmwjRRWYH40tm9EG1sQb,0.655,0.953,0.449,0.000375,7,0.109,-7.437,1,0.0418,123.842,4,0.261,2,sad
695,spotify:track:1d9Ve8caYURgqYEVuEHMww,0.855,0.837,0.254,2.44E-05,7,0.527,-13.551,1,0.0664,118.006,4,0.378,2,sad
696,spotify:track:36seMHoyXmLUNxcwzwjdF7,0.55,0.843,0.271,3.21E-06,2,0.107,-8.451,1,0.0297,111.344,4,0.198,2,sad
697,spotify:track:65tCdopbRv73fYFOL40ViN,0.504,0.841,0.214,0,5,0.113,-10.747,1,0.0368,108.677,4,0.25,2,sad
698,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,0.527,0.92,0.0861,0.000334,5,0.0988,-15.326,1,0.0301,103.582,4,0.225,2,sad
699,spotify:track:2LxWoag3dQ1r0lsUEM3e5w,0.572,0.902,0.291,0.00356,7,0.112,-13.52,1,0.0314,124.094,4,0.157,2,sad
700,spotify:track:3bsRMvQja4huvPWo1S5ONc,0.566,0.0171,0.586,0,11,0.202,-7.726,1,0.0372,147.942,4,0.428,2,sad
701,spotify:track:14EfxoTDKWBIJUsf1au9ul,0.523,0.865,0.482,0,0,0.208,-6.834,1,0.122,131.628,3,0.358,2,sad
702,spotify:track:2EUw11FnLwkVUyJ1rfM4kW,0.461,0.275,0.578,0,7,0.126,-6.108,1,0.162,108.398,4,0.353,2,sad
703,spotify:track:5AsUMMM0euIPrmRrLfb7ly,0.622,0.703,0.483,0.000257,11,0.119,-7.358,1,0.045,145.083,4,0.18,2,sad
704,spotify:track:7aYdGoSOcuKezgtxHkTxoP,0.415,0.978,0.309,0,9,0.0969,-9.487,1,0.0331,120.82,4,0.38,2,sad
705,spotify:track:10BtDxfJOArEZUDuvwOh7h,0.528,0.664,0.519,0,9,0.072,-6.308,1,0.025,140.603,4,0.288,2,sad
706,spotify:track:73qMN9bXy7MSPwwGfH3wQr,0.601,0.622,0.406,9.19E-05,7,0.133,-11.827,1,0.0275,130.059,3,0.232,2,sad
707,spotify:track:3N4Az7tikHcGfPOsI2EHGB,0.772,0.594,0.322,1.58E-06,10,0.191,-11.875,1,0.0461,112.982,4,0.484,2,sad
708,spotify:track:1jXKRARVJQFG3jTvZEgxsP,0.49,0.728,0.416,0,6,0.0694,-7.702,1,0.127,125.928,4,0.236,2,sad
709,spotify:track:0LlTn7ZnC0Nu3lDY2cg8jL,0.477,0.929,0.0489,0,4,0.0686,-17.039,1,0.0611,200.082,3,0.356,2,sad
710,spotify:track:49HbzUD2vcpoTAepAW2sjI,0.57,0.828,0.32,6.47E-06,7,0.109,-12.928,0,0.0307,124.016,4,0.323,2,sad
711,spotify:track:0uqFo6F9DppKZtwm3zhG3s,0.354,0.832,0.264,0,0,0.11,-12.571,1,0.0544,80.567,4,0.227,2,sad
712,spotify:track:4edtsBlaX23OPYmhA4R0GP,0.459,0.634,0.214,0,5,0.125,-10.66,1,0.0403,163.816,4,0.397,2,sad
713,spotify:track:5f9808hpiCpuNyqqdXmpF2,0.631,0.447,0.381,0.000171,7,0.0902,-11.808,1,0.04,126.008,4,0.36,2,sad
714,spotify:track:1vzxlhQ3dujloZsqeO3Wei,0.531,0.702,0.253,2.33E-05,9,0.0843,-9.276,1,0.0927,75.602,4,0.199,2,sad
715,spotify:track:1EyDyYmB9lrAaiLS1WcA4c,0.313,0.488,0.565,0.000211,0,0.106,-8.292,1,0.0381,114.329,5,0.106,2,sad
716,spotify:track:2E9xsudYVeGHnfrYqHFFaQ,0.292,0.755,0.397,0,7,0.28,-9.161,1,0.0346,86.491,4,0.187,2,sad
717,spotify:track:6ipu0NJW6CpYZjHnUo1xxS,0.457,0.907,0.244,0.000608,4,0.0925,-15.52,1,0.0735,107.196,4,0.396,2,sad
718,spotify:track:5iQTbfE9ExSTwChK6ifFBc,0.698,0.896,0.0664,1.20E-06,1,0.109,-15.747,1,0.0385,77.723,4,0.457,2,sad
719,spotify:track:2PO6blDCnOFWxudKu0XnmV,0.517,0.702,0.468,0,4,0.152,-6.582,1,0.0345,121.284,3,0.266,2,sad
720,spotify:track:6084YrOaMYkSSlPxDmzKGV,0.746,0.572,0.35,7.29E-06,2,0.118,-8.649,1,0.074,80.026,4,0.612,2,sad
721,spotify:track:0sNZsYY8LSCCM4tC2y0zR1,0.545,0.961,0.309,0.000733,5,0.189,-10.235,1,0.0313,123.767,4,0.232,2,sad
722,spotify:track:4HffeEF97c6UxNePgbuECW,0.753,0.759,0.266,0,11,0.11,-11.453,1,0.0478,142.026,4,0.321,2,sad
723,spotify:track:1GWkJHMy8fbhBCVZeiGarD,0.546,0.92,0.151,0,0,0.0875,-13.719,1,0.0386,143.689,4,0.331,2,sad
724,spotify:track:5PjjypAmfFPp5Axknx5mJ9,0.615,0.363,0.379,0,10,0.109,-10.588,0,0.0514,137.658,4,0.431,2,sad
725,spotify:track:2xs3TjKYZ3H3zaqWfmxdFF,0.569,0.675,0.376,0.498,9,0.111,-6.622,1,0.121,80.099,4,0.312,2,sad
726,spotify:track:7GCVboEDzfL3NKp1NrAgHR,0.378,0.472,0.388,0,10,0.157,-9.017,1,0.036,72.293,4,0.188,2,sad
727,spotify:track:6zvqq50PL7io0rprbkrYc9,0.668,0.398,0.547,0.0766,1,0.0931,-8.024,1,0.0353,83.5,4,0.192,2,sad
728,spotify:track:53KwVDCwML3G2cZ3v4KBvO,0.651,0.976,0.119,0,8,0.163,-16.58,1,0.04,97.061,4,0.376,2,sad
729,spotify:track:5wV2TAUTKHcKgaEB6XnWDI,0.731,0.89,0.233,0,1,0.3,-11.109,1,0.0376,108.008,4,0.408,2,sad
730,spotify:track:6wdCelHrPh7UfliNjwRTUv,0.447,0.913,0.16,0,6,0.0891,-10.896,1,0.0372,118.313,3,0.205,2,sad
731,spotify:track:0zFYa7NIpKhmom8zrZx7Ga,0.563,0.612,0.314,1.14E-05,3,0.124,-9.241,1,0.0312,127.791,4,0.272,2,sad
732,spotify:track:19qvp23a0iXjzS72nqOi8u,0.373,0.816,0.176,0.000298,5,0.143,-11.251,1,0.0443,77.434,4,0.147,2,sad
733,spotify:track:3CP6W4N2CnsZgejmUprD6v,0.557,0.754,0.244,0,2,0.119,-13.239,1,0.0343,87.002,4,0.258,2,sad
734,spotify:track:3l9OCOG3Vt6c2lxeMyGSIY,0.355,0.909,0.126,0.000337,11,0.131,-13.801,1,0.0301,109.769,4,0.102,2,sad
735,spotify:track:6VqZS3Wmf53pbfDBVEYvnP,0.283,0.437,0.281,0.00114,11,0.102,-11.414,1,0.035,79.919,4,0.127,2,sad
736,spotify:track:0knRQzgvbUed6K74mX81hG,0.389,0.251,0.352,5.40E-06,1,0.197,-14.428,0,0.0301,139.647,4,0.203,2,sad
737,spotify:track:3WUEs51GpcvlgU7lehLgLh,0.491,0.776,0.314,4.76E-06,10,0.152,-8.58,1,0.0301,126.921,4,0.295,2,sad
738,spotify:track:0rbKrBvZUYY9GN9l057BuY,0.732,0.897,0.221,2.62E-05,6,0.11,-12.623,1,0.056,105.165,4,0.677,2,sad
739,spotify:track:4tpeXx5XfqGdjITefUN3Rr,0.349,0.953,0.158,0.0391,3,0.0961,-14.019,0,0.035,123.792,4,0.0734,2,sad
740,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,0.545,0.969,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1,2,sad
741,spotify:track:2f3BjF9KufrvSlpS2ucaoI,0.678,0.0116,0.582,3.04E-05,7,0.106,-8.489,1,0.0312,132.431,4,0.674,2,sad
742,spotify:track:0en1kxNAvVQxLpbteRTG7L,0.655,0.398,0.385,0.00564,1,0.112,-8.967,0,0.0355,120.016,4,0.429,2,sad
743,spotify:track:2jAxoral3rOP25IZbr4MME,0.651,0.901,0.298,0.000274,3,0.238,-9.996,1,0.0262,91.978,4,0.357,2,sad
744,spotify:track:22AZDYG6qrjMFg0ceeL9X6,0.292,0.671,0.308,2.22E-06,4,0.102,-7.562,1,0.0305,98.487,4,0.198,2,sad
745,spotify:track:135ggzbjOogZ75IQ0LQi8r,0.524,0.184,0.503,0,6,0.264,-11.79,1,0.0245,89.497,4,0.436,2,sad
746,spotify:track:0Vmk6Ebk4QBq7r0VAz2a6s,0.668,0.549,0.48,0,10,0.112,-5.469,1,0.0284,119.903,4,0.277,2,sad
747,spotify:track:2yynRDKYqTLVTcP7FqoyVE,0.469,0.921,0.173,0,1,0.12,-11.396,1,0.0426,140.323,4,0.304,2,sad
748,spotify:track:3YiTrKWNORIL0dZe0v2F92,0.492,0.335,0.434,1.28E-06,1,0.31,-11.223,0,0.0274,81.366,4,0.155,2,sad
749,spotify:track:2CSrG5fnBpcdfPXg7sJUBi,0.507,0.909,0.387,0,10,0.113,-6.237,1,0.0324,102.987,4,0.485,2,sad
750,spotify:track:185cmBOExC1AHWe3xrbmQ8,0.582,0.547,0.527,0,3,0.498,-7.658,1,0.0372,100.926,4,0.446,2,sad
751,spotify:track:6iT0ZdQcHwzQDNcAC2oDKX,0.261,0.572,0.277,1.40E-06,1,0.0859,-8.143,0,0.031,179.077,3,0.0617,2,sad
752,spotify:track:2ptqYXyQ1QdArGjbrTzBaU,0.606,0.731,0.237,3.35E-06,2,0.127,-13.084,1,0.029,93.105,4,0.254,2,sad
753,spotify:track:1LEEVrSTobMkzG7r2vSoEJ,0.474,0.907,0.336,2.71E-05,5,0.121,-13.871,1,0.108,74.961,4,0.458,2,sad
754,spotify:track:2J4DpqJCIuuM9WjtWHbjvd,0.298,0.869,0.295,0,2,0.111,-8.789,1,0.0318,171.361,4,0.199,2,sad
755,spotify:track:2wHA4yJKT8TJhGz20QxUqX,0.536,0.402,0.317,0,6,0.11,-8.752,1,0.0359,143.89,4,0.319,2,sad
756,spotify:track:7pV0Yzu2NWogAAVHc9uSIt,0.524,0.789,0.391,0,4,0.0869,-9.021,1,0.041,148.009,4,0.143,2,sad
757,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,0.287,0.418,0.364,1.80E-05,9,0.185,-8.295,1,0.0306,103.777,4,0.11,2,sad
758,spotify:track:2rXVtoLBHuXcNB5DVfIc9p,0.399,0.734,0.235,1.56E-06,5,0.161,-9.774,1,0.0334,105.645,3,0.197,2,sad
759,spotify:track:2aTKrdenCq5qBOoJPFdn4P,0.558,0.499,0.454,0,6,0.146,-5.335,1,0.0551,113.12,4,0.424,2,sad
760,spotify:track:37dIoyzhDmVq4Zz1Ps1SgU,0.624,0.674,0.464,0.000245,3,0.244,-9.094,1,0.0256,130.045,4,0.383,2,sad
761,spotify:track:51lPx6ZCSalL2kvSrDUyJc,0.542,0.983,0.131,0.00544,7,0.156,-14.104,1,0.0316,136.161,4,0.319,2,sad
762,spotify:track:5DTOOkooKFUvWj1XQTFa09,0.232,0.936,0.216,4.93E-06,10,0.246,-10.674,1,0.0314,94.268,3,0.432,2,sad
763,spotify:track:10nyNJ6zNy2YVYLrcwLccB,0.255,0.0577,0.393,0.00361,5,0.113,-10.654,1,0.0278,76.426,4,0.118,2,sad
764,spotify:track:0TO7y9uCA3eEYp7g9NsuGL,0.509,0.876,0.513,0.0972,0,0.104,-6.49,1,0.0264,140.07,4,0.158,2,sad
765,spotify:track:4o6w5vXHuLIIKwbjIhjkLn,0.26,0.154,0.26,7.93E-06,0,0.478,-16.921,1,0.0312,106.06,4,0.199,2,sad
766,spotify:track:0bYDebBlQxsDR4hCgbbpOW,0.511,0.821,0.34,0.00876,9,0.0763,-9.928,1,0.0299,75.328,3,0.269,2,sad
767,spotify:track:3sH39wFsQMzsCa2Ohb4q2x,0.294,0.831,0.277,9.58E-06,5,0.138,-11.611,1,0.033,128.521,3,0.222,2,sad
768,spotify:track:40W8Mm9t3ZO1iNQlls35lL,0.388,0.912,0.176,0.000336,9,0.0977,-16.952,1,0.0299,97.628,4,0.342,2,sad
769,spotify:track:2jDnaEpQI6xjahWZzeVyaM,0.505,0.741,0.297,4.23E-05,3,0.228,-8.614,1,0.0368,129.522,4,0.175,2,sad
770,spotify:track:5CZ40GBx1sQ9agT82CLQCT,0.38,0.691,0.339,0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,2,sad
771,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,0.395,0.765,0.443,9.67E-06,6,0.0839,-9.72,1,0.133,168.924,3,0.338,2,sad
772,spotify:track:1175r6ZmkUjX8dRJLz9Ohk,0.578,0.65,0.669,0,10,0.13,-4.898,1,0.0377,75.995,4,0.503,2,sad
773,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,0.488,0.556,0.343,0,4,0.21,-8.985,1,0.0436,102.819,4,0.0978,2,sad
774,spotify:track:34xTFwjPQ1dC6uJmleno7x,0.421,0.931,0.0952,0.000201,6,0.126,-12.561,1,0.0479,109.698,4,0.0773,2,sad
775,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.553,0.299,0.502,0,0,0.764,-5.972,1,0.0409,129.976,4,0.296,2,sad
776,spotify:track:4enEJGj42a9Nk9Gh7DNhWL,0.505,0.827,0.283,0,9,0.0732,-8.37,1,0.0429,123.964,4,0.316,2,sad
777,spotify:track:2DEp2t7R9zRg38nNxEAVcB,0.469,0.689,0.116,0,9,0.733,-13.254,1,0.0426,115.215,4,0.199,2,sad
778,spotify:track:4yQbvhT4qMtcmY2FkKVc6Z,0.617,0.528,0.518,0,10,0.0732,-7.108,1,0.0646,81.828,4,0.545,2,sad
779,spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,0.559,0.701,0.422,1.99E-06,11,0.0853,-11.89,1,0.195,74.002,4,0.191,2,sad
780,spotify:track:1NUw61RX4Wtmxw7CLiP4kP,0.373,0.766,0.245,0.000365,5,0.0768,-12.45,1,0.0354,127.067,4,0.174,2,sad
781,spotify:track:1X4l4i472kW5ofFP8Xo0x0,0.66,0.701,0.373,0,7,0.226,-7.874,1,0.029,126.887,4,0.348,2,sad
782,spotify:track:5VPxHpJcJEJx9CMMiO7pBE,0.696,0.5,0.261,0,11,0.0656,-15.08,1,0.0312,84.011,4,0.266,2,sad
783,spotify:track:3AbV3JF0bJAZXeHEJZfpke,0.505,0.217,0.458,0,7,0.116,-7.87,1,0.0392,123.922,4,0.17,2,sad
784,spotify:track:2OWzR8QoH7KaLtiN65v32x,0.537,0.604,0.413,0,5,0.16,-9.949,0,0.0366,127.77,4,0.22,2,sad
785,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.164,0.417,0.00196,3,0.113,-8.74,1,0.0338,138.178,4,0.124,2,sad
786,spotify:track:01beCqR9wsVnwzkAJZyTqq,0.393,0.972,0.319,2.94E-05,6,0.111,-9.116,1,0.0303,79.628,4,0.131,2,sad
787,spotify:track:2hLWGufXgFRtvbHTDbmrw7,0.642,0.811,0.281,0.0481,4,0.111,-9.926,0,0.0413,74.952,4,0.192,2,sad
788,spotify:track:1KUZUkyEGDvWxT4l1D9gGF,0.59,0.856,0.148,0,7,0.0862,-15.838,1,0.0349,83.333,4,0.309,2,sad
789,spotify:track:6KfGuMyhHwuQtMSBvQ02pI,0.373,0.766,0.245,0.000365,5,0.0768,-12.45,1,0.0354,127.067,4,0.174,2,sad
790,spotify:track:5Hm2MJQ4ECvQmH5QWCMQrR,0.519,0.774,0.246,2.35E-06,5,0.0946,-13.85,1,0.0396,90.121,4,0.108,2,sad
791,spotify:track:4MyiyNOHtnvjVuEhs9yOl9,0.503,0.873,0.265,0,8,0.114,-9.674,1,0.0305,141.849,4,0.345,2,sad
792,spotify:track:6HxGR4H7Qfe4uR68veOW3g,0.337,0.327,0.494,0,9,0.135,-4.607,1,0.0307,158.194,4,0.228,2,sad
793,spotify:track:1EeIw9TihLUAWjMFlcSZjS,0.61,0.845,0.141,0,7,0.122,-14.952,1,0.0326,86.568,4,0.243,2,sad
794,spotify:track:6D9DwqiHiMKmy2V7HvN6zs,0.292,0.671,0.308,2.22E-06,4,0.102,-7.562,1,0.0305,98.487,4,0.198,2,sad
795,spotify:track:0pEkK8MqbmGSX7fT8WLMbR,0.722,0.435,0.565,0,4,0.165,-5.848,1,0.0335,104.483,4,0.488,2,sad
796,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,0.736,0.946,0.308,0,4,0.186,-7.83,1,0.0677,111.202,4,0.361,2,sad
797,spotify:track:60iSKGrGazRzICtMjADNSM,0.688,0.443,0.53,0,11,0.0995,-5.507,1,0.0333,106.958,4,0.162,2,sad
798,spotify:track:5C1TucCRf4Vjjree1OItyv,0.708,0.834,0.339,0,9,0.128,-7.085,1,0.0409,117.995,4,0.512,2,sad
799,spotify:track:4QGHin0gSqzPrPJhPU5gWn,0.57,0.837,0.324,0,4,0.109,-7.866,1,0.0374,79.858,3,0.137,2,sad
800,spotify:track:6glNKSv2aUtfQhe1SJBZZt,0.555,0.889,0.282,0,10,0.0927,-8.228,1,0.0612,125.522,4,0.382,2,sad
801,spotify:track:4RtlhOoWNO5ReUwdmTdTcG,0.368,0.865,0.228,1.99E-06,11,0.111,-9.183,1,0.0335,146.881,3,0.194,2,sad
802,spotify:track:6r2tV58enH9E8hj2oqoJNK,0.41,0.328,0.487,0,7,0.0953,-7.663,1,0.0449,138.46,4,0.126,2,sad
803,spotify:track:5NXdUJ3Z2jhlp2u1cj6f7m,0.523,0.395,0.391,0,7,0.142,-9.283,1,0.0298,139.905,4,0.354,2,sad
804,spotify:track:6C3SKl8oJbfjfJBANhuQuu,0.502,0.864,0.185,0,10,0.105,-11.423,1,0.0635,125.044,4,0.185,2,sad
805,spotify:track:4fxHK6mhA9vli9NjpBSbGi,0.466,0.613,0.342,0,4,0.124,-8.191,1,0.03,135.616,4,0.21,2,sad
806,spotify:track:0aNo7WxKsEtoJLx6U423Yt,0.596,0.592,0.411,0,9,0.274,-7.669,1,0.0292,123.885,4,0.207,2,sad
807,spotify:track:57kqyESt7sfljPxFohKPR4,0.444,0.684,0.327,0,11,0.0839,-11.265,1,0.0334,139.599,4,0.24,2,sad
808,spotify:track:2OX3d9KqxJlci46te0KQIX,0.644,0.248,0.334,2.63E-06,4,0.111,-9.755,1,0.0288,124.077,4,0.334,2,sad
809,spotify:track:3lel1ENtvzcRPziaCXYFTf,0.485,0.757,0.189,0,0,0.113,-11.068,1,0.0421,129.132,4,0.294,2,sad
810,spotify:track:0BQ00BZ7UFX6itGhhWEuoh,0.66,0.424,0.281,0,7,0.207,-9.602,1,0.0294,133.886,3,0.448,2,sad
811,spotify:track:20JlaQj9irFjFb8X0SKKS7,0.542,0.605,0.392,0,1,0.0798,-8.135,1,0.0355,140.006,4,0.185,2,sad
812,spotify:track:6WE7yCg72facr7GKQD6CA6,0.591,0.293,0.566,0,1,0.153,-4.48,1,0.0266,95.14,4,0.33,2,sad
813,spotify:track:6oGsq1qbJsYAxbjb5AiHPJ,0.551,0.241,0.472,0,7,0.107,-8.739,1,0.029,136.018,4,0.443,2,sad
814,spotify:track:6BxJLJw228OY5BFerPGl7z,0.516,0.318,0.529,0,10,0.198,-6.596,1,0.0257,129.973,4,0.295,2,sad
815,spotify:track:7utRJ4BeYx85khzP3lKoBX,0.498,0.835,0.242,0.536,9,0.133,-12.238,1,0.0257,153.744,4,0.312,2,sad
816,spotify:track:7snmvZMLdGGk3l9PcvoYSM,0.739,0.525,0.341,1.10E-06,10,0.072,-9.971,1,0.0378,80.958,4,0.231,2,sad
817,spotify:track:1MkiRsYBkXbXvdiYvTTiQT,0.556,0.941,0.212,0,6,0.0982,-11.197,1,0.0406,133.392,4,0.514,2,sad
818,spotify:track:6T7MAQCekVb3UnCykjX3BP,0.343,0.00218,0.692,0,2,0.112,-3.926,1,0.0355,174.07,4,0.153,2,sad
819,spotify:track:10ImcQk9tihY1EKMDIbvXJ,0.356,0.843,0.176,0,8,0.231,-8.291,1,0.0391,170.425,1,0.289,2,sad
820,spotify:track:7LAmsNJpBaNvNg7VZPXxSv,0.372,0.436,0.255,0,7,0.33,-6.834,1,0.0344,114.402,1,0.254,2,sad
821,spotify:track:3TiCRixXIBRXALQI521j5T,0.538,0.176,0.583,0,9,0.0832,-5.217,1,0.0458,130.038,4,0.121,2,sad
822,spotify:track:1cpVLszZnKUHUjsJDTEi3D,0.824,0.854,0.3,0,1,0.174,-6.678,0,0.0565,112.867,4,0.227,2,sad
823,spotify:track:0pdKRp2sUthTPe7RLWpPqQ,0.713,0.841,0.452,0.0038,1,0.105,-9.638,1,0.0295,102.963,4,0.235,2,sad
824,spotify:track:4HOryCnbme0zBnF8LWij3f,0.599,0.974,0.128,0.121,10,0.115,-17.261,1,0.109,159.679,4,0.367,2,sad
825,spotify:track:6mrUAKW4UA7ygQzoyekxxr,0.522,0.874,0.243,0,1,0.098,-7.796,1,0.0461,119.341,3,0.569,2,sad
826,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,0.638,0.753,0.259,0,7,0.219,-10.706,1,0.0898,88.485,4,0.269,2,sad
827,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.71,0.965,0.0565,0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348,2,sad
828,spotify:track:7AFASza1mXqntmGtbxXprO,0.669,0.883,0.308,0,11,0.0984,-10.068,1,0.029,64.934,4,0.52,2,sad
829,spotify:track:27r2uANqwK7XbsiAZnzf9e,0.52,0.922,0.119,0,0,0.0883,-12.148,1,0.0407,69.217,4,0.355,2,sad
830,spotify:track:3EPXxR3ImUwfayaurPi3cm,0.553,0.697,0.586,0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443,2,sad
831,spotify:track:4wcBRRpIfesgcyUtis7PEg,0.473,0.941,0.203,0,2,0.126,-12.627,1,0.102,168.884,4,0.419,2,sad
832,spotify:track:69vToJ9BMbbLlFZo7k7A7B,0.329,0.918,0.235,0,10,0.137,-7.699,1,0.0303,171.006,3,0.22,2,sad
833,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,0.403,0.961,0.159,0.0121,1,0.34,-16.728,0,0.104,72.38,4,0.0381,2,sad
834,spotify:track:7tfppu8CeSFdj18GFgasWJ,0.664,0.807,0.301,0.0164,0,0.152,-7.476,0,0.0331,112.007,4,0.0774,2,sad
835,spotify:track:47EWMOElkkbMp5m9SBkx7d,0.629,0.884,0.306,0.0776,1,0.124,-11.735,1,0.0424,76.994,1,0.191,2,sad
836,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.652,0.74,0.557,0,1,0.124,-5.714,0,0.0318,150.073,4,0.483,2,sad
837,spotify:track:0Fnskh76kdRuCqJvvPpx5q,0.366,0.307,0.378,9.16E-06,11,0.407,-8.176,0,0.028,72.524,4,0.308,2,sad
838,spotify:track:0oaY19dUwZimIgzn3ZZLZO,0.583,0.593,0.444,0,9,0.353,-8.601,1,0.0456,119.59,4,0.167,2,sad
839,spotify:track:23KrgrkSQN9rY3DWbklgMc,0.472,0.885,0.297,1.60E-06,9,0.102,-8.249,1,0.0401,151.734,4,0.251,2,sad
840,spotify:track:3NuLxTXowTRcguTh9RsPmM,0.567,0.952,0.211,5.24E-05,0,0.275,-9.975,1,0.0315,134.019,4,0.289,2,sad
841,spotify:track:3TGqxPVcTcEUy4EH49TQKK,0.313,0.741,0.408,4.51E-05,10,0.146,-9.204,0,0.0325,145.288,4,0.179,2,sad
842,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,0.551,0.659,0.386,0,0,0.125,-10.22,1,0.132,116.409,1,0.245,2,sad
843,spotify:track:1EP5xEYpW1uEYHAZIVEQqc,0.465,0.289,0.48,0,0,0.122,-6.607,1,0.0258,144.221,4,0.289,2,sad
844,spotify:track:3u5bTqHMM1P34ZkbwzdckV,0.614,0.911,0.126,0,9,0.148,-9.403,1,0.0376,119.945,4,0.351,2,sad
845,spotify:track:58wyJLv6yH1La9NIZPl3ne,0.522,0.894,0.128,0.026,4,0.0941,-18.717,1,0.0357,109.986,4,0.124,2,sad
846,spotify:track:0x8v0e5aeFBsDvVXG6hWTi,0.401,0.985,0.117,0.289,4,0.0865,-19.133,1,0.0366,119.94,4,0.0389,2,sad
847,spotify:track:1J14CdDAvBTE1AJYUOwl6C,0.453,0.827,0.35,0.00122,9,0.144,-11.639,0,0.0425,72.017,3,0.279,2,sad
848,spotify:track:3JvKfv6T31zO0ini8iNItO,0.445,0.695,0.537,1.65E-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131,2,sad
849,spotify:track:12IqRHq9yNcJ8kslNCjUaM,0.432,0.141,0.833,6.78E-06,5,0.0835,-4.88,0,0.352,159.827,4,0.197,2,sad
850,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.63,0.611,0.5,4.04E-05,1,0.114,-8.755,0,0.0611,144.871,4,0.315,2,sad
851,spotify:track:5WfACgyEk4rwdWU3rrzNt1,0.395,0.916,0.174,0.00602,6,0.104,-10.313,1,0.043,73.773,3,0.221,2,sad
852,spotify:track:6QfS2wq5sSC1xAJCQsTSlj,0.575,0.416,0.33,0,7,0.0872,-6.557,1,0.031,95.801,4,0.277,2,sad
853,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,0.505,0.576,0.34,0,4,0.21,-9.005,1,0.0438,101.993,4,0.0916,2,sad
854,spotify:track:4S6fv0puLCsfYjyBTPDb9k,0.42,0.551,0.396,0,4,0.0708,-6.678,1,0.0296,136.849,4,0.132,2,sad
855,spotify:track:7aeOw5jKsZOhTabTJ1qxcx,0.565,0.397,0.377,1.24E-05,6,0.11,-7.485,1,0.0305,129.843,4,0.102,2,sad
856,spotify:track:4zFHwVj4A8s0G5f7aOlpKo,0.436,0.962,0.336,3.40E-05,10,0.102,-8.517,0,0.037,122.456,4,0.21,2,sad
857,spotify:track:2fec0L3DCdetgL4wU476Xc,0.464,0.619,0.444,0,0,0.414,-8.265,0,0.109,138.986,4,0.21,2,sad
858,spotify:track:3S8jK1mGzQi24ilFb45DAZ,0.619,0.9,0.241,0,11,0.116,-7.102,0,0.046,79.461,4,0.0719,2,sad
859,spotify:track:3Lnkm8Gtzbi05j32piPTQW,0.35,0.879,0.174,2.11E-05,0,0.133,-17.249,1,0.0343,73.171,4,0.207,2,sad
860,spotify:track:6rSsODNLdvKHNw6Z8a6pAI,0.649,0.751,0.516,0,5,0.129,-10.659,1,0.0311,116.945,4,0.163,2,sad
861,spotify:track:5QXtO5ZYgzGmKTDUqWdhfB,0.407,0.778,0.308,1.46E-05,10,0.092,-9.001,0,0.0296,73.254,3,0.153,2,sad
862,spotify:track:4iKVka9g3caAcQtoQwbXbL,0.9,0.563,0.222,0.00387,8,0.41,-12.504,0,0.0618,93.007,4,0.158,2,sad
